customer_id,region_id,full_name,date_of_birth,marital_status
5059,1,Charlotte Ward,1976-03-28,Married
5060,6,Lisa Drummond,1969-11-18,Single
5061,8,Mark Gunn,1971-08-20,Married
5062,3,Max Elliott,1947-11-09,Married
5063,1,Holly McPherson,1978-06-24,Married
5064,3,Emily Morgan,1987-10-24,Married
5065,6,Andrew Morris,1982-10-28,Single
5066,10,Noah Foote-Bailey,1951-02-03,Single
5067,1,Alice Hope,1993-10-25,Married
5068,11,Janine Hills-Tapp,1964-03-19,Single
5069,10,Jennifer O'Connor,2003-12-05,Married
5070,11,Rose Gardiner-Campbell,1986-11-19,Married
5071,5,Glenn Sinclair,1945-10-02,Single
5072,8,Ava Currie,1954-06-05,Married
5073,10,Jillian Bryant,1965-02-04,Married
5074,9,Phillip Carpenter,1972-07-25,Single
5075,6,Craig Porter,1949-03-18,Married
5076,2,Jacqueline Brown,1958-06-23,Married
5077,6,Anthony Mason,1994-04-28,Single
5078,9,Jason Dobson,1966-06-09,Single
5079,4,Harrison Gardner,1949-02-20,Married
5080,3,Colin Johnston,1959-03-02,Married
5081,9,Hannah Saunders-Roberts,1993-03-22,Married
5082,2,Peter O'Sullivan-Scott,2000-02-29,Married
5083,9,Lucy Ryan,1976-04-01,Married
5084,3,Tina Williams-Alexander,1980-08-20,Married
5085,7,Kylie Nicholson-MacKay,1965-05-15,Single
5086,9,Louise Wilton,1971-05-11,Single
5087,9,Donna Burt,1993-06-25,Married
5088,7,Emily Jellyman,1976-03-26,Single
5089,2,Vicki Boyce,1976-10-28,Married
5090,6,William Farland,1992-02-29,Married
5091,4,Ruby Thompson,1962-12-27,Single
5092,4,Roger Harris,1957-07-24,Married
5093,11,Matthew Kelly,1961-05-23,Married
5094,6,Sean Turner,1993-01-02,Married
5095,6,Debra Casey,1959-03-30,Single
5096,6,Fiona Jones,2004-01-14,Single
5097,5,Graeme Pritchard,2000-06-03,Single
5098,4,Jan Gleeson,1989-05-07,Married
5099,10,Christopher Crawford-Baker,1993-03-08,Married
5100,9,Paul MacPherson,1989-04-12,Married
5101,8,Callum Gilchrist,1946-05-29,Married
5102,9,David Dalziel,1949-05-16,Single
5103,11,Claire Nolan-Gray,1963-11-29,Married
5104,1,Daniel Wallace,1989-10-31,Married
5105,2,Lynette Moore-Griffiths,1999-05-08,Married
5106,11,Hayley Marshall,1950-08-27,Single
5107,6,Nigel Jackson-Gordon,1975-01-18,Married
5108,8,Lisa Griffiths,1949-08-27,Married
5109,4,Victoria Jackson,1945-03-09,Married
5110,11,Robyn Shand,1959-06-16,Single
5111,10,Conor Holloway,1987-06-28,Single
5112,10,Thomas Cox,1976-09-27,Single
5113,4,Daniel Williams,1994-05-02,Single
5114,1,Wayne Dixon,1965-04-05,Single
5115,11,Amanda Trask,1945-03-01,Single
5116,6,Isla Baker,1999-03-16,Married
5117,7,Margaret Evans,1979-03-10,Married
5118,2,Michael Thompson,2001-01-03,Married
5119,7,Robyn Wallace,1948-07-31,Married
5120,5,Emma Knowles,2004-01-13,Married
5121,9,Renee Barnes,1956-04-17,Single
5122,5,Jessica Richards,1945-02-04,Married
5123,1,Adam Jones,1993-01-05,Single
5124,9,Rodney Beattie,1969-03-19,Married
5125,6,Stacey Leslie,1972-12-09,Single
5126,9,Ethan Bryant,1966-05-15,Single
5127,9,Melissa Wood,1980-07-02,Single
5128,8,Nicola Harper-Fuller,1984-01-05,Married
5129,8,Scott Todd-Williams,1985-09-03,Single
5130,1,Joanna Forrest,1987-02-19,Single
5131,5,Alice Miller,1992-09-18,Married
5132,11,Cameron Pedersen,2004-04-18,Single
5133,4,Daniel Stewart-Bailey,1985-02-10,Single
5134,6,Ashley Harris,1993-10-30,Married
5135,9,Nicole Burrell-Wills,1950-01-03,Single
5136,2,Grant McKay,1968-01-11,Single
5137,2,Adrian Jordan-Henderson,1975-08-01,Married
5138,3,Cameron Davis,1985-03-09,Single
5139,9,Trevor Stevens-Humphrey,1988-04-11,Single
5140,9,Jennifer Lloyd,1979-03-25,Married
5141,1,Angela Lee,1979-01-14,Single
5142,11,Thomas Jackson,1975-07-28,Single
5143,2,Melissa Taylor,1989-08-28,Single
5144,4,Anthony McLeod-O'Brien,1950-03-04,Single
5145,11,Oliver Russell,1988-08-24,Single
5146,11,Georgina Prentice,1984-01-21,Married
5147,4,Wendy Enright,1971-07-26,Single
5148,11,Kerry Gilchrist,1987-05-12,Married
5149,7,Rebecca O'Brien-Guthrie,1981-10-13,Married
5150,2,Shane Davison,1975-03-13,Married
5151,4,James Campbell,2002-01-19,Married
5152,9,Marcus Turner,1950-08-16,Single
5153,7,Carol Harris,1966-11-20,Married
5154,11,Patricia Chandler,1972-07-31,Married
5155,2,Katrina Forsyth,1972-01-21,Married
5156,11,Rachael Lucas,1978-07-07,Married
5157,3,Rawiri Hansen,1976-12-06,Married
5158,1,Aaron Taylor-McLeod,1967-11-26,Single
5159,8,Samantha Chambers,1964-09-29,Single
5160,6,Hugo Day,1968-12-11,Single
5161,1,Barbara Gray,1962-05-26,Married
5162,2,Antony Carr-Watt,1965-01-29,Married
5163,2,Robert McKenna,1958-08-25,Married
5164,1,Suzanne Kirk,1946-02-01,Single
5165,3,Samuel Simmonds,2003-12-12,Single
5166,5,John Twidle,1972-09-16,Married
5167,9,Stephen Stevens,1963-02-25,Married
5168,2,Karl Perry,1956-09-22,Married
5169,10,Patricia Butler,1995-01-03,Married
5170,4,Alexander Griffiths,2004-04-24,Single
5171,5,Daniel Fox,1945-10-03,Married
5172,7,Megan Edmonds,1977-04-18,Single
5173,7,Sienna Allerby,1984-02-12,Single
5174,8,Scott Wells,1955-05-02,Single
5175,11,Brendon Price-Griffiths,1980-10-07,Single
5176,7,Glenn Jones-Cameron,1996-03-16,Married
5177,7,Rachael Cox,1979-08-07,Single
5178,6,Hannah Spencer-Mudgway,1983-12-04,Married
5179,1,Stephen Greig,1987-08-30,Married
5180,7,Amy Fleming,1974-05-05,Single
5181,11,Paul Neal,1954-12-11,Married
5182,2,Robert Foot,1969-01-02,Single
5183,9,Yvonne Martin-Woolley,1986-06-23,Single
5184,1,Colleen Davies,1947-09-17,Married
5185,11,Lucas Gardner,1976-03-22,Married
5186,10,Kurt Lloyd-Small,1952-08-31,Single
5187,2,Anthony Beard-Eden,1991-08-30,Single
5188,10,Daniel Kerr,1996-04-13,Single
5189,1,Samuel Ryan,1988-07-29,Single
5190,2,Nicola Best,1963-09-29,Single
5191,6,Jessica Jensen-Fulton,1956-05-20,Married
5192,9,Peter Price,1982-04-07,Married
5193,2,Rachel Evans-Currie,1977-08-19,Married
5194,5,Deborah Linton,1975-02-09,Married
5195,11,Jacob Henderson,1985-02-07,Married
5196,5,Jack Perrin,1980-12-21,Married
5197,10,John Kerr,1964-12-30,Single
5198,2,Stephen Booth,2000-11-05,Single
5199,5,Grace Munro-Howard,1946-07-10,Married
5200,8,David Lloyd,1954-10-04,Married
5201,7,Brittany Parsons,1984-05-07,Married
5202,7,Stephen Adams,1991-02-27,Married
5203,11,Andrew Hayes,1996-11-05,Single
5204,1,Sara Ramsay,1993-07-20,Married
5205,8,Angela Lyons,1964-01-09,Single
5206,3,Louise Low,1949-09-25,Single
5207,9,Jessica Davies,1958-09-17,Single
5208,4,Anna Shepherd,2003-10-15,Single
5209,3,Marie Jones,1975-09-20,Single
5210,7,John Brown,1984-08-13,Single
5211,9,Kathryn Taylor,1984-06-20,Married
5212,5,Kelly Griffiths,1993-05-25,Married
5213,11,Chloe Humphrey,1959-03-25,Single
5214,3,Liam Saunders-Cameron,1946-06-27,Single
5215,5,Nicholas Kennedy,1955-03-15,Married
5216,11,Jennifer Mitchell-Thomas,1987-11-29,Married
5217,11,Amanda Linton-Eden,1982-03-02,Single
5218,6,Christopher Sutton,1998-08-18,Single
5219,1,Melanie Hopkins,1998-04-16,Single
5220,9,Kane Stewart,1999-12-11,Single
5221,9,Aimee Dixon,1993-08-09,Married
5222,3,Amelia Campbell-Fowler,1953-11-28,Single
5223,2,Rebecca Bradley,1954-09-23,Married
5224,1,Manaia Mason,1963-08-21,Married
5225,1,Michelle Linton,1989-12-08,Single
5226,10,Susan Blackwell-Jensen,1966-06-12,Married
5227,10,Kathryn Lloyd,1986-09-22,Married
5228,7,Renee Jeffries,1957-12-05,Married
5229,9,Natasha Smith,1978-01-22,Married
5230,9,Peter Christiansen,2002-01-30,Single
5231,2,Blake Patchett,1987-12-12,Single
5232,5,Jordan Cumming,1969-04-04,Married
5233,4,Kevin Goodwin,1990-11-24,Married
5234,6,Keith Dean,1963-12-30,Single
5235,4,George Perrin,1981-07-02,Married
5236,7,William Davies,1965-12-05,Married
5237,11,Michael Judd,1996-02-21,Single
5238,9,Ari Guy,2002-10-30,Married
5239,3,James Cairns,1952-09-04,Married
5240,3,Sandra Terry,1985-11-17,Married
5241,3,Mark Davidson,2004-04-26,Married
5242,4,Judith Taylor-Funnell,1960-09-22,Single
5243,10,Rodney Watts-Gibson,1979-10-19,Single
5244,5,James Crawford-Gledhill,1946-08-12,Married
5245,4,Ryan Grant,2003-03-13,Single
5246,2,Russell Brown-Reid,1954-02-05,Married
5247,3,Kate Holloway,1979-05-14,Single
5248,11,Simon Gibson,1978-11-01,Single
5249,10,Nicole Bell,1992-10-15,Married
5250,1,Murray Mason,1979-07-28,Single
5251,9,Rebecca Wood,1947-07-02,Married
5252,8,Sarah Hughes-Barnes,1992-12-02,Married
5253,11,Michael Hume-Adams,1956-11-03,Single
5254,9,Jack Doherty,1970-04-21,Married
5255,2,Helen Eden,1981-07-05,Married
5256,5,Joanne Gordon-Gibb,1959-01-14,Married
5257,11,Robert Gilbert-Carson,1971-05-22,Married
5258,2,Harrison Vercoe,1969-03-16,Married
5259,5,Michael Blick-Hamilton,1995-05-03,Single
5260,2,Jason Saunders,1967-11-03,Single
5261,4,Steven Williams,1990-02-21,Married
5262,10,Lisa Williams,2001-09-10,Married
5263,8,David Bishell,2001-12-10,Married
5264,6,Janine McDowall,1992-12-02,Married
5265,6,Ryan Cameron-Hamilton,1975-07-15,Single
5266,3,Peter Jackson,2000-01-28,Married
5267,11,Lachlan McKay,1988-04-09,Single
5268,11,Richard Anderson,1955-03-31,Married
5269,4,Wendy Simonsen,1984-01-26,Married
5270,2,Janette Shepherd-Thomas,1957-10-06,Single
5271,5,Julie Campbell,1995-09-18,Married
5272,10,Jessica Moody,1945-01-12,Married
5273,2,Phoebe Riley,1963-11-03,Married
5274,4,Caleb Johnstone,1953-08-22,Married
5275,6,Dylan Forrest,1947-08-17,Married
5276,8,Paul Hardie,1982-08-11,Married
5277,8,Kathleen Goodwin,1946-01-11,Married
5278,6,Shirley Bishop,1967-03-18,Married
5279,10,Edward Jamieson-Morgan,1946-10-05,Married
5280,11,Daniel Walsh,1968-10-11,Single
5281,5,Georgia Black,1969-06-18,Married
5282,10,Cameron Dobson-Kendall,1952-06-02,Single
5283,3,Elizabeth Wheeler,1970-10-06,Single
5284,10,Luke Maxwell,1969-03-15,Married
5285,10,Summer Armstrong,1969-02-26,Single
5286,6,Michael Hamilton,1974-10-13,Single
5287,6,Ross Stevens-Jones,1959-08-26,Married
5288,7,Abigail Henderson,1999-06-24,Single
5289,3,Angela Barr,1959-02-07,Married
5290,1,Timothy Russell-Little,1977-09-02,Married
5291,6,Kyle Pearson,1983-11-25,Married
5292,4,John Green-Mason,1962-02-15,Married
5293,4,Jack Giles-Thompson,1991-08-28,Married
5294,11,Mark Ward-Lucas,1952-09-19,Single
5295,7,Julie Pope-Bradley,1966-06-28,Married
5296,5,Caleb Hyde,1964-08-18,Married
5297,6,Hannah Jensen-Cresswell,1974-07-25,Married
5298,3,Karl Taylor,1980-11-18,Married
5299,11,Andrea Harris,1992-05-04,Married
5300,6,Wendy Thompson,1958-12-16,Single
5301,8,Graham Bary,1961-12-15,Single
5302,8,Kate Williamson,1987-11-22,Married
5303,8,Joseph Little,1982-04-11,Married
5304,6,Andrew Jellyman,1987-11-11,Single
5305,5,Jillian Jackson,1996-09-18,Single
5306,8,James Hayward,2001-12-11,Single
5307,9,Shaun Steele,1989-08-10,Married
5308,2,Timothy Short,1970-04-07,Married
5309,3,Patrick Davis,1972-06-09,Married
5310,11,Cooper Taylor,1979-02-08,Married
5311,10,Zoe Robb,1967-09-26,Single
5312,2,Neil Riley,1954-04-30,Single
5313,5,Peter Scott-Caldwell,1946-10-15,Married
5314,3,Kate Harris,1950-01-22,Married
5315,9,Paula Rose,1946-03-25,Married
5316,4,Jillian Parker,2002-09-10,Married
5317,5,Carolyn Martin,1954-03-24,Single
5318,11,Alexander Ryan,2004-01-26,Married
5319,2,Connor Gray,1970-04-11,Single
5320,2,Michael Scott,1990-01-24,Married
5321,1,Rachel Mann-Thomas,1959-01-25,Single
5322,9,Gillian Bailey,1951-10-22,Married
5323,11,Michael O'Sullivan,1980-02-11,Married
5324,1,Robert Hart,1994-10-22,Married
5325,10,Gregory Gleeson-Patterson,1967-08-11,Single
5326,10,Geoffrey Kerr,1965-03-27,Married
5327,7,Matthew McEwen-Smith,1962-11-16,Single
5328,10,Joanne Davis,1956-10-05,Single
5329,4,Peter Greig,1969-03-13,Single
5330,1,Rachael Burgess,1977-02-26,Married
5331,9,Edward Osborne,1988-04-11,Single
5332,5,Christine Crawford,1960-09-20,Single
5333,9,Sarah Scott,1991-10-10,Married
5334,9,Ana Jamieson,2000-04-29,Married
5335,8,Scarlett Roberts-Bishell,1971-06-23,Married
5336,11,Robyn Ramsay,1979-09-12,Married
5337,3,Tania Day-Harris,1977-02-05,Married
5338,6,David Johnstone,1992-06-05,Married
5339,7,Finn Gardner,1963-05-11,Married
5340,4,Joanne Ryan,1960-10-22,Single
5341,10,Luca Hooper,1992-07-18,Married
5342,5,Raymond Burrell,1984-03-02,Married
5343,3,Pippa Simpson,1958-09-18,Single
5344,8,Kathryn Gibbons,1965-03-13,Single
5345,9,Karyn Hart,1976-01-28,Married
5346,9,Vanessa McKinnon,1982-02-27,Single
5347,2,Emma Buckley,1964-06-07,Married
5348,7,Hayley Simonsen,1961-09-11,Married
5349,6,Amanda Reardon-Powell,1981-07-27,Single
5350,9,Luke Bradley-Baker,1986-05-02,Married
5351,1,Robyn Williams,1951-06-23,Single
5352,11,Neil Kerr,1951-11-02,Married
5353,4,Michaela Dillon,1950-12-11,Married
5354,10,Alan Best,1977-03-08,Married
5355,11,Angela Robb,1997-09-02,Married
5356,3,Tyler Morgan,1986-09-06,Single
5357,9,Victoria Craw,1946-03-25,Married
5358,3,Jacob Morgan,1959-02-01,Single
5359,8,Ariki Meredith,1972-01-12,Married
5360,3,Rebecca North-Saunders,1957-06-12,Married
5361,3,Samuel Schwass-Corbett,1987-12-30,Married
5362,10,Sarah Wallace,1996-01-05,Married
5363,10,Thomas McDonald,1952-05-04,Married
5364,11,Peter Nielsen,1999-10-25,Single
5365,3,Adam Black-Osborne,1979-05-04,Single
5366,8,Tamati Mitchell,1988-08-14,Single
5367,6,Olivia Sutton,1950-12-12,Married
5368,1,Julie Joe,1972-12-11,Single
5369,4,Diane Patchett,1985-10-07,Single
5370,8,Braxton Olsen,1956-06-26,Married
5371,4,Amanda Dixon-O'Connell,1983-07-24,Married
5372,2,Peter Anderson-Avery,1958-03-06,Single
5373,5,Dylan Knight,1977-05-03,Married
5374,6,Sarah Fitzgerald,1958-11-21,Single
5375,4,Kyle Harris-Jones,1983-04-08,Single
5376,1,Benjamin Brown-Brown,1974-06-23,Single
5377,11,Denise Williams-Neal,1981-12-23,Single
5378,4,James Learmonth,1984-04-14,Married
5379,9,Michelle Thompson-Smith,2002-08-31,Single
5380,6,Steven Anderson,1980-12-21,Married
5381,7,Sharon Foote,1972-06-08,Single
5382,8,Peter Williams,1987-03-07,Single
5383,8,David Turner,2002-06-23,Single
5384,1,Dean Strawbridge,1967-04-30,Single
5385,1,Emily Hart,1949-01-03,Married
5386,11,Danielle Rush,1992-04-01,Married
5387,6,Hinewai Scott-Searle,1985-03-12,Single
5388,2,Timothy Gill,1950-05-13,Married
5389,9,Ashley Kenny,1950-10-23,Married
5390,11,Daniel Martin,1992-12-07,Single
5391,5,Natalie Foote-Rasmussen,1954-02-21,Married
5392,5,Michelle Smith,1980-05-14,Married
5393,10,Flynn Campbell,2002-02-12,Single
5394,9,Sharon Stevens,1954-03-27,Single
5395,10,Richard Stratford,1974-08-11,Single
5396,3,Jacqueline Fisher,2003-06-20,Single
5397,7,Matthew Green,1998-08-06,Married
5398,11,Thomas Hodson,1986-10-04,Married
5399,7,Bronwyn Boyd,1964-05-30,Married
5400,6,Michael Campbell,1964-04-02,Married
5401,10,Paul Thompson,1967-10-06,Married
5402,11,Andrea Nelson,1974-06-02,Married
5403,2,Jake O'Connor,1962-03-02,Single
5404,9,Chloe Marshall,1996-06-27,Married
5405,5,Pauline Stokes,1945-01-25,Single
5406,7,Eva Short,1949-05-09,Married
5407,4,Lucy Todd,1986-09-07,Single
5408,9,Kirsten Horn,1973-11-30,Married
5409,7,Erin Harper-Kemp,1959-12-18,Married
5410,6,Isaac Bradley,1987-09-17,Married
5411,6,Joanne Matthews,1990-01-28,Single
5412,8,Ian Craig,1965-02-02,Married
5413,8,Joel Dalton,1975-12-10,Married
5414,10,Jennifer Manning,1969-07-16,Married
5415,1,Amanda Gill,1945-06-22,Married
5416,9,Murray Thompson,2003-05-22,Single
5417,3,Brent Bailey-Street,1970-08-29,Single
5418,8,Shelley Carter,1998-07-08,Single
5419,3,Judith Dawick,2004-08-09,Single
5420,4,William Murdoch,1972-12-15,Married
5421,2,Madeleine Joe,1999-08-28,Married
5422,9,Joseph Wilkinson,1945-06-15,Single
5423,11,Chloe Kerr,1952-07-03,Single
5424,5,Sonya Herd,1954-06-16,Married
5425,4,Liam Henderson,1982-10-09,Married
5426,3,Adam Murphy-Webb,1955-07-08,Married
5427,3,Hunter Rodgers,1985-06-15,Single
5428,3,Aaron Scott,1994-05-10,Married
5429,6,Emma Rodgers,1952-10-23,Single
5430,10,Stephanie Harris,1952-10-14,Married
5431,2,Michelle Hood,1997-08-15,Married
5432,11,Gordon Craven,1975-01-28,Married
5433,4,Reuben Tapp,1953-11-11,Married
5434,7,Fiona O'Neill,1990-03-06,Married
5435,6,Linda Jones,1996-08-04,Married
5436,2,Elizabeth Jackson,1981-09-15,Single
5437,8,Alex Stevens,1987-04-06,Married
5438,11,Elizabeth Williams,1967-08-02,Married
5439,8,Robert Buchanan,1951-06-09,Single
5440,8,Finn Cooksley-Porter,1964-07-08,Single
5441,4,Liam Gray,1988-08-03,Single
5442,10,Taylor Bailey,1971-03-02,Single
5443,3,Katie Landon-Lane,1988-08-25,Married
5444,11,Neil Adams,1982-12-03,Single
5445,7,Nathan Scott,2000-12-30,Single
5446,1,Paige O'Connell-Neal,1961-03-26,Single
5447,4,Mackenzie Smith,2000-05-06,Single
5448,1,Hannah Larsen,1978-06-24,Married
5449,3,Lisa Hickey-Smith,1996-08-13,Married
5450,10,Mark Bush,2001-09-10,Married
5451,10,Vivienne Rose-Jones,1965-03-18,Married
5452,3,Kenneth Seymour,1974-02-18,Married
5453,3,Anika Jones,1967-06-29,Married
5454,11,Elizabeth Ford,1963-07-14,Married
5455,9,Summer Thompson,1966-08-05,Married
5456,1,Jessica Forsyth,1973-05-23,Married
5457,10,Anita Reynolds,1982-06-25,Single
5458,3,Hunter Bright,1979-10-10,Married
5459,1,Jordan Kennedy,1986-09-12,Married
5460,3,Shannon Wallace-Johnston,1997-08-04,Married
5461,5,Graeme Willis,1945-07-21,Single
5462,3,Neil Green-Turner,1961-12-24,Single
5463,9,Gavin Smith,1947-02-07,Married
5464,7,John Jackson,1952-06-16,Married
5465,10,Helen Clunies-Ross,1972-01-14,Single
5466,10,Grant Wells,1976-02-18,Single
5467,11,Teresa Gill-Muir,1983-04-01,Married
5468,1,Christopher Bell,1975-09-13,Married
5469,11,Te Ariki MacDonald,1989-08-25,Married
5470,5,Rose Lawson-Morrison,1957-04-07,Married
5471,2,Graeme Wilkinson,2000-01-30,Married
5472,4,Janine Jones,1946-04-23,Married
5473,8,Joanne Edwards-Burt,1986-12-07,Married
5474,10,Jeremy Harris,1965-01-14,Single
5475,8,Carolyn Stewart-Johnston,1972-08-23,Married
5476,8,Teresa Gray,1953-01-16,Single
5477,3,Mark Bowden,1970-12-15,Married
5478,4,Jonathan Cairns,1945-04-08,Single
5479,7,Matiu Shepherd,1996-01-27,Married
5480,10,Brian Mason,1955-08-10,Married
5481,3,Gavin Ellery,2000-10-27,Single
5482,10,Cooper Jones,1951-05-30,Married
5483,3,Anahera Bird-Alexander,1959-05-02,Single
5484,10,Dianne Holmes-Thompson,1949-02-18,Married
5485,11,Michael Edwards,1984-07-08,Married
5486,9,Joanne Duncan,1957-06-19,Single
5487,5,Olivia O'Donnell,1992-07-25,Married
5488,3,Karl Barnes,1985-09-27,Single
5489,11,Paul Dick,1987-03-27,Married
5490,6,Aaron Guy,1968-05-07,Married
5491,8,Callum Baker,1971-02-18,Single
5492,10,Karen Findlay,1997-03-21,Single
5493,10,Grant McKay-Sowman,2001-12-12,Married
5494,2,Alexis Hoare,1986-10-11,Married
5495,4,Crystal Bishop,1952-01-14,Married
5496,7,Yvonne McEwen,1973-07-24,Married
5497,7,Helen Larsen,1989-10-06,Single
5498,3,Anika Smith,1984-02-04,Single
5499,2,Annette Jordan,1966-10-14,Married
5500,1,Angel Beattie,1999-03-06,Single
5501,4,Angela Stewart-Brown,1952-09-05,Single
5502,9,Mary Payne,1974-12-29,Married
5503,9,Mary Sullivan,1974-01-10,Married
5504,11,Elizabeth Simpson,1991-06-22,Married
5505,7,Lance Nielsen,1949-10-20,Single
5506,3,Sandra Pope,1964-04-15,Married
5507,10,Jacqueline Cook,1978-10-26,Single
5508,2,Ethan Simpson,1966-02-18,Married
5509,3,Andrew Bassett,1961-08-04,Married
5510,8,Rebecca Jensen,1996-02-16,Single
5511,10,Susan Moore-Jensen,1992-05-19,Single
5512,10,Cameron Coleman,1985-09-21,Married
5513,1,Sharon Fisher,1959-02-18,Single
5514,9,Rachel Pearson,1962-06-24,Married
5515,9,Michelle Cameron,1991-05-30,Married
5516,2,Helen Williams,1968-02-15,Single
5517,2,Carolyn Scott,1997-12-08,Married
5518,8,Russell Warren,1956-01-25,Married
5519,11,Jasmine Edwards,1975-03-22,Single
5520,3,Angela Turner,1957-05-22,Married
5521,10,Tracey Cook,1999-11-25,Married
5522,9,Valerie O'Sullivan,1971-08-16,Married
5523,1,Margaret McManaway,1962-08-20,Married
5524,11,Kelly Forrest,1955-10-20,Single
5525,11,Russell Boyd-Tucker,2001-06-11,Married
5526,7,George Parsons,1966-05-11,Married
5527,9,Louise Gaskin,1973-06-06,Married
5528,7,Laura Graham,1952-05-28,Married
5529,6,Shaun Christiansen,1996-01-06,Married
5530,1,Nikita Henderson,1960-09-04,Single
5531,9,Nicola Bishop,1984-09-10,Single
5532,7,Dean Zimmerman,2003-11-23,Single
5533,4,Caleb Mitchell,1974-09-03,Married
5534,8,Susan Edwards,1998-07-07,Single
5535,7,Steven Page-Rossiter,1991-11-09,Married
5536,6,Felix Larsen,1978-06-18,Single
5537,10,Karen Zimmerman-Richards,2003-09-23,Single
5538,10,Oliver Taylor-Smith,1960-08-05,Single
5539,2,Kylie Scott-Ford,1991-04-01,Single
5540,7,Craig Curtis,2004-11-14,Married
5541,3,Timothy Hooper,1963-04-15,Married
5542,5,Paul Black,1972-03-01,Married
5543,8,Alexandra Ward,1987-10-24,Single
5544,4,Sean North,1999-12-01,Married
5545,2,Danielle Thomas,1954-05-05,Single
5546,5,Ryan Browne,1993-12-05,Married
5547,10,Fiona Warner,1953-07-16,Single
5548,9,Richard Paul-Cameron,1996-02-26,Married
5549,7,Shannon Lawson,1970-11-10,Married
5550,5,Cheyenne McManaway,1981-09-11,Married
5551,4,Katrina Hoare,1950-10-08,Single
5552,1,Jacob Norton,1988-06-28,Single
5553,1,Matthew Morris-Nicholson,1985-09-20,Single
5554,10,Lucas Gardiner,1973-06-18,Married
5555,9,Olivia Taylor-MacPherson,1954-11-02,Married
5556,2,Jacqueline MacPherson-Gillies,1959-07-28,Married
5557,9,Sam Foot,2004-06-12,Married
5558,1,Brendon Hughes,1971-07-28,Married
5559,7,Helen Bowden,1993-08-12,Married
5560,11,Leo Jones,1980-08-01,Single
5561,4,Lorraine Conway,1994-12-19,Single
5562,6,Dean Brown-Miller,1963-06-09,Married
5563,7,Harry O'Brien,1979-07-26,Married
5564,6,Nicholas McKenna,1957-12-03,Married
5565,2,Edward Freeth,1977-05-30,Single
5566,3,Hannah McCallum,1958-05-05,Married
5567,7,Megan Harris-Jamieson,1966-07-21,Married
5568,11,Joel Hamilton-Pollard,1982-04-14,Married
5569,10,Benjamin Laing,1947-06-18,Married
5570,5,Robyn Fitzgerald,1972-06-23,Married
5571,5,Nicola Freeth,1958-10-29,Single
5572,9,Jayden Mitchell,1980-01-16,Single
